symb:flow_direction,_source_@timestamp,_source_source_ip,_source_destination_ip,_source_source_port,symb:_source_destination_port,_source_event_duration,_source_network_bytes,_source_query,symb:_source_url_path,_source_url_port,symb:_source_http_response_status_code,symb:_source_http_request_method,symb:source_host_mapping,symb:destination_host_mapping
in,1055272646,10.0.2.15,192.168.84.140,42780.0,8080.0,11692,477,GET /actuator/health/readiness,>actuator>health>readiness,8080.0,200.0,get,user,api-gateway
in,1055272646,10.0.2.15,192.168.84.140,42778.0,8080.0,15657,476,GET /actuator/health/liveness,>actuator>health>liveness,8080.0,200.0,get,user,api-gateway
in,1055272651,10.0.2.15,192.168.84.140,43016.0,8080.0,21376,476,GET /actuator/health/liveness,>actuator>health>liveness,8080.0,200.0,get,user,api-gateway
out,1055272698,192.168.84.140,10.104.6.175,40010.0,8080.0,104572,653,GET /owners/1,>owners>1,8080.0,200.0,get,api-gateway,customers-service
out,1055272698,192.168.84.140,192.168.247.62,40010.0,8080.0,104532,653,GET /owners/1,>owners>1,8080.0,200.0,get,api-gateway,customers-service
out,1055272699,192.168.84.140,10.96.12.52,52770.0,2878.0,1633,904,POST /report,>report,2878.0,202.0,post,api-gateway,wavefront-proxy
out,1055272699,192.168.84.140,192.168.247.16,52770.0,2878.0,1606,904,POST /report,>report,2878.0,202.0,post,api-gateway,wavefront-proxy-7956c974f8-7v7ct
out,1055272700,192.168.84.140,192.168.247.16,52770.0,2878.0,3875,674,POST /report,>report,2878.0,202.0,post,api-gateway,wavefront-proxy-7956c974f8-7v7ct
out,1055272700,192.168.84.140,10.104.6.175,51770.0,8080.0,67542,1726,GET /owners,>owners,8080.0,200.0,get,api-gateway,customers-service
in,1055272700,192.168.235.192,192.168.84.140,17351.0,8080.0,73691,1552,GET /api/customer/owners,>api>customer>owners,31101.0,200.0,get,user,api-gateway
out,1055272700,192.168.84.140,10.96.12.52,52770.0,2878.0,3949,674,POST /report,>report,2878.0,202.0,post,api-gateway,wavefront-proxy
out,1055272700,192.168.84.140,192.168.247.62,51770.0,8080.0,67503,1726,GET /owners,>owners,8080.0,200.0,get,api-gateway,customers-service
in,1055272701,10.0.2.15,192.168.84.140,48348.0,8080.0,18613,476,GET /actuator/health/liveness,>actuator>health>liveness,8080.0,200.0,get,user,api-gateway
out,1055272701,192.168.84.140,192.168.247.62,40010.0,8080.0,62657,656,GET /owners/2,>owners>2,8080.0,200.0,get,api-gateway,customers-service
out,1055272701,192.168.84.140,10.104.6.175,40010.0,8080.0,62719,656,GET /owners/2,>owners>2,8080.0,200.0,get,api-gateway,customers-service
in,1055272701,192.168.235.192,192.168.84.140,17351.0,8080.0,102114,919,GET /api/gateway/owners/2,>api>gateway>owners>2,31101.0,200.0,get,user,api-gateway
