symb:flow_direction,_source_@timestamp,_source_source_ip,_source_destination_ip,_source_source_port,symb:_source_destination_port,_source_event_duration,_source_network_bytes,_source_query,symb:_source_url_path,_source_url_port,symb:_source_http_response_status_code,symb:_source_http_request_method,symb:source_host_mapping,symb:destination_host_mapping
in,1042830761,192.168.235.192,192.168.247.13,1297.0,8080.0,4587,13990,GET /hystrix/images/hystrix-logo-tagline-tiny.png,>hystrix>images>hystrix-logo-tagline-tiny.png,31401.0,200.0,get,user,monitoring-service
in,1042830761,192.168.235.192,192.168.247.13,53438.0,8080.0,9760,2270,GET /hystrix/components/hystrixThreadPool/templates/hystrixThreadPoolContainer.html,>hystrix>components>hystrixThreadPool>templates>hystrixThreadPoolContainer.html,31401.0,200.0,get,user,monitoring-service
in,1042830761,192.168.235.192,192.168.247.13,9582.0,8080.0,10900,2912,GET /hystrix/components/hystrixCommand/templates/hystrixCircuitContainer.html,>hystrix>components>hystrixCommand>templates>hystrixCircuitContainer.html,31401.0,200.0,get,user,monitoring-service
in,1042830761,192.168.235.192,192.168.247.13,24177.0,8080.0,7397,2141,GET /hystrix/components/hystrixThreadPool/templates/hystrixThreadPool.html,>hystrix>components>hystrixThreadPool>templates>hystrixThreadPool.html,31401.0,200.0,get,user,monitoring-service
in,1042830761,192.168.235.192,192.168.247.13,17461.0,8080.0,9219,4811,GET /hystrix/components/hystrixCommand/templates/hystrixCircuit.html,>hystrix>components>hystrixCommand>templates>hystrixCircuit.html,31401.0,200.0,get,user,monitoring-service
in,1042830761,192.168.235.192,192.168.247.13,1297.0,8080.0,17363,147442,GET /webjars/d3js/3.4.11/d3.min.js,>webjars>d3js>3.4.11>d3.min.js,31401.0,200.0,get,user,monitoring-service
in,1042830761,192.168.235.192,192.168.247.13,19172.0,8080.0,32970,2106,GET /hystrix/js/tmpl.js,>hystrix>js>tmpl.js,31401.0,200.0,get,user,monitoring-service
in,1042830762,192.168.235.192,192.168.247.13,17461.0,8080.0,14227,1667,GET /favicon.ico,>favicon.ico,31401.0,200.0,get,user,monitoring-service
in,1042830919,192.168.235.192,192.168.247.13,46085.0,8080.0,95308,1231744,GET /proxy.stream,>proxy.stream,31401.0,200.0,get,user,monitoring-service
in,1042830919,192.168.235.192,192.168.247.13,2017.0,8080.0,13528,8413,GET /hystrix/monitor,>hystrix>monitor,31401.0,200.0,get,user,monitoring-service
in,1042830919,192.168.235.192,192.168.247.13,2017.0,8080.0,95577,1165510,GET /proxy.stream,>proxy.stream,31401.0,200.0,get,user,monitoring-service
in,1042831050,192.168.235.192,192.168.247.13,40553.0,8080.0,33460,8413,GET /hystrix/monitor,>hystrix>monitor,31401.0,200.0,get,user,monitoring-service
out,1042831051,192.168.247.13,10.101.124.216,58690.0,8080.0,395052,14740976,GET /turbine/turbine.stream,>turbine>turbine.stream,8080.0,200.0,get,monitoring-service,turbine-stream
in,1042831051,192.168.235.192,192.168.247.13,55741.0,8080.0,404855,14680467,GET /proxy.stream,>proxy.stream,31401.0,200.0,get,user,monitoring-service
in,1042831051,192.168.235.192,192.168.247.13,40553.0,8080.0,402728,14680467,GET /proxy.stream,>proxy.stream,31401.0,200.0,get,user,monitoring-service
out,1042831051,192.168.247.13,10.101.124.216,58688.0,8080.0,393235,14740976,GET /turbine/turbine.stream,>turbine>turbine.stream,8080.0,200.0,get,monitoring-service,turbine-stream
out,1042831051,192.168.247.13,192.168.84.133,58688.0,8080.0,393191,14740976,GET /turbine/turbine.stream,>turbine>turbine.stream,8080.0,200.0,get,monitoring-service,turbine-stream
out,1042831051,192.168.247.13,192.168.84.133,58690.0,8080.0,395022,14740976,GET /turbine/turbine.stream,>turbine>turbine.stream,8080.0,200.0,get,monitoring-service,turbine-stream
